history_id,user_id,show_id,watch_date,watch_duration_mins,device_type
661,10357,1428638,17-12-2023,15,Web
662,11273,595841,10-08-2025,19,Web
663,7584,271467,04-08-2025,19,Web
664,98,80530,12-10-2020,60,TV
665,9963,484747,06-02-2023,61,Mobile
666,9388,98548,21-02-2020,7,TV
667,8270,399131,04-11-2024,25,Mobile
668,11333,495673,17-01-2020,91,TV
669,2088,104329,27-06-2020,49,TV
670,6515,33909,09-10-2020,89,TV
671,1346,670981,01-11-2024,52,Web
672,9042,515042,14-06-2023,41,Mobile
673,7944,397837,03-03-2022,14,TV
674,2431,79464,12-09-2024,29,Tablet
675,11446,89673,17-06-2023,27,Web
676,9817,776559,11-06-2020,17,Tablet
677,7010,91333,01-01-2022,39,Mobile
678,3003,414719,21-06-2023,36,Mobile
679,2193,1030076,03-02-2024,121,Web
680,8127,86703,20-03-2021,78,Web
681,1026,465078,29-12-2025,45,TV
682,669,1281826,28-08-2022,75,Web
683,9837,1191611,25-06-2020,85,Tablet
684,10557,73873,02-08-2019,111,Mobile
685,713,804413,16-12-2019,114,Tablet
686,3999,255882,09-01-2022,50,TV
687,10172,133698,20-06-2024,47,Web
688,85,339964,28-11-2025,55,TV
689,5538,254904,10-11-2021,14,TV
690,8020,542444,29-11-2022,30,TV
691,10778,997265,16-05-2018,6,TV
692,3777,314420,06-09-2023,18,TV
693,4291,568467,30-01-2021,72,Web
694,7951,1068518,28-01-2023,133,TV
695,5884,947890,12-01-2022,137,TV
696,3284,1422011,25-03-2022,118,Web
697,8383,260557,17-03-2021,60,Mobile
698,4514,824003,24-01-2021,32,Tablet
699,11698,1000862,01-11-2018,37,Mobile
700,1571,1436411,28-09-2022,128,Mobile
701,10151,557946,20-03-2024,25,TV
702,4489,44773,29-01-2020,28,TV
703,7568,1126577,10-08-2018,12,Tablet
704,10982,846219,01-02-2024,107,Tablet
705,3849,652572,12-11-2020,89,Web
706,10482,938567,07-10-2021,17,Tablet
707,9583,97632,24-04-2022,71,Web
708,11643,1308913,16-06-2019,68,Web
709,3603,472715,01-09-2022,54,Tablet
710,2831,454889,23-11-2020,88,TV
711,4668,359412,23-08-2019,72,TV
712,7257,440626,29-06-2019,169,Mobile
713,2756,152795,23-09-2022,59,Mobile
714,10492,746036,29-12-2025,19,Mobile
715,8441,1181068,26-04-2022,37,Tablet
716,22,1081313,07-08-2022,48,Web
717,10087,959092,10-07-2024,104,Tablet
718,9968,657024,07-09-2018,32,TV
719,8989,717694,19-05-2021,57,Web
720,8350,1404380,14-04-2018,31,Web
721,6436,206563,25-10-2021,101,TV
722,9736,1209217,05-08-2022,69,Web
723,6525,209840,01-04-2018,47,Web
724,6576,352025,23-06-2020,71,TV
725,8355,517124,21-04-2025,41,TV
726,2387,109091,01-09-2021,28,Tablet
727,8849,303542,04-07-2020,92,Tablet
728,2105,565348,12-03-2020,11,Mobile
729,11103,177759,23-07-2021,50,Mobile
730,4754,501395,10-05-2022,33,TV
731,6770,628922,01-09-2025,144,TV
732,7660,624808,27-04-2019,29,Tablet
733,1110,308504,27-02-2020,79,TV
734,9049,728882,16-08-2024,43,Tablet
735,610,366696,29-01-2020,82,Mobile
736,27,161327,04-02-2023,82,Web
737,4237,638039,21-10-2024,24,Web
738,2440,104634,09-10-2024,132,Tablet
739,9871,50461,27-12-2023,29,Web
740,3310,341540,26-09-2023,14,Mobile
741,2786,452507,25-07-2022,50,Mobile
742,10051,56529,14-06-2021,52,Tablet
743,11698,781732,12-01-2021,126,Mobile
744,3874,526896,25-02-2023,27,Tablet
745,2837,500475,15-12-2020,69,TV
746,273,78206,01-07-2025,113,Tablet
747,4384,22971,02-01-2018,25,Web
748,47,290864,31-01-2025,56,Tablet
749,10733,46504,11-05-2024,44,Mobile
750,11422,1008005,08-08-2019,35,TV
751,1967,34813,22-09-2018,26,Mobile
752,10273,316410,02-12-2022,97,Tablet
753,2049,199818,15-06-2024,13,Mobile
754,7605,12819,25-07-2021,49,Tablet
755,2515,121869,26-01-2022,71,Tablet
756,9180,599960,13-01-2018,87,Tablet
757,3293,597219,08-07-2025,162,TV
758,4747,346685,15-02-2024,131,TV
759,3918,1094556,08-05-2021,94,TV
760,3351,488465,01-06-2021,24,Mobile
761,10759,72331,13-04-2019,37,Web
762,13,758510,12-10-2024,70,TV
763,5635,381075,25-12-2025,55,Tablet
764,1945,173603,23-12-2020,107,Tablet
765,2352,451713,23-11-2025,65,Mobile
766,1762,80530,02-04-2023,143,Tablet
767,8103,357390,03-03-2020,114,Tablet
768,6550,1006540,31-01-2021,81,Mobile
769,3202,454615,22-07-2022,56,TV
770,3819,694254,19-07-2022,12,Web
771,11847,103370,12-02-2024,29,TV
772,5255,643216,28-07-2025,29,Mobile
773,10467,1051959,25-05-2022,62,Mobile
774,4701,65034,26-09-2023,75,Web
775,11283,516632,19-11-2022,67,TV
776,8982,383140,28-10-2021,73,Tablet
777,1885,66120,14-01-2023,74,Mobile
778,6028,1093237,14-05-2022,79,Tablet
779,10830,497727,02-12-2025,99,Web
780,6244,426285,13-07-2021,85,TV
781,3936,265195,31-10-2022,48,Tablet
782,4998,1142615,08-09-2021,124,Web
783,7135,55641,11-02-2023,9,Tablet
784,6965,226074,24-03-2024,78,TV
785,9754,330483,26-01-2019,57,Tablet
786,5955,296524,15-05-2018,13,Mobile
787,30,621744,04-09-2025,109,TV
788,11764,422708,21-04-2025,42,Web
789,6528,790867,06-08-2021,41,Mobile
790,1055,1116410,09-05-2018,109,TV
791,3786,119738,17-08-2018,48,Web
792,2806,1227816,24-05-2019,80,TV
793,8274,382517,01-05-2020,12,TV
794,9432,505904,19-04-2023,13,TV
795,6832,316715,29-09-2021,80,Mobile
796,3247,290864,12-02-2020,125,Mobile
797,10171,210947,20-04-2018,162,TV
798,1583,1223178,09-02-2019,35,Mobile
799,9582,72431,21-03-2023,19,Web
800,7722,695773,09-04-2023,10,Tablet
801,1388,529569,27-10-2018,48,TV
802,10853,104634,15-03-2020,53,TV
803,9111,126963,17-10-2021,101,Mobile
804,7020,265297,21-04-2020,19,TV
805,10688,251577,12-05-2020,39,TV
806,11178,133694,02-09-2023,67,Web
807,1932,255343,24-01-2024,14,TV
808,7675,267806,14-10-2018,16,Tablet
809,4499,452557,12-12-2025,26,Tablet
810,2404,264644,05-03-2021,83,TV
811,4823,1439875,03-07-2021,98,Mobile
812,1434,300672,04-01-2020,46,Tablet
813,722,580630,03-10-2022,19,Web
814,8264,543836,30-08-2025,26,TV
815,1400,398939,21-01-2022,74,Tablet
816,4573,437078,19-04-2024,169,Mobile
817,5012,377897,07-01-2021,67,Mobile
818,7034,527660,19-03-2025,58,Mobile
819,7396,42675,05-08-2022,45,Web
820,911,76013,08-03-2021,31,Tablet
821,9137,268171,12-03-2023,127,TV
822,5083,1433593,25-09-2019,111,Mobile
823,11005,514466,22-04-2018,70,TV
824,2705,104634,27-07-2020,64,Mobile
825,6286,1232232,10-09-2020,63,Mobile
826,6139,940417,31-07-2021,74,Web
827,555,118293,16-12-2024,138,Web
828,10000,507732,18-09-2025,144,Web
829,428,777831,06-11-2020,54,Web
830,6050,482207,23-01-2023,24,Mobile
831,7568,544581,21-03-2023,32,Tablet
832,4308,1059572,29-07-2021,48,Mobile
833,3087,283984,01-04-2020,100,TV
834,9869,790142,08-06-2024,84,Tablet
835,8354,412766,17-10-2024,52,Web
836,10968,1075523,04-12-2019,72,Web
837,4607,385736,12-10-2020,136,Web
838,652,333653,06-08-2021,15,TV
839,3044,569037,03-08-2018,51,TV
840,7407,606234,06-01-2025,39,Mobile
841,2017,957863,13-07-2021,61,Tablet
842,10748,310119,25-05-2018,28,Mobile
843,6739,51170,06-08-2019,151,TV
844,3328,714676,17-05-2022,30,Web
845,1520,957452,17-12-2025,15,Mobile
846,11048,398920,31-10-2022,15,Web
847,4402,655355,13-12-2024,95,TV
848,4855,397601,06-04-2018,21,TV
849,3306,62214,08-02-2018,12,Web
850,3844,298504,01-05-2019,24,Tablet
851,5892,283701,24-08-2018,36,Web
852,8394,850018,01-04-2019,54,Mobile
853,9158,188166,11-03-2019,145,TV
854,8666,1436465,26-01-2021,57,TV
855,1976,49787,02-05-2023,9,Mobile
856,4741,638965,28-08-2018,27,Mobile
857,294,158091,11-02-2025,81,Web
858,2726,1003580,21-11-2020,32,Tablet
859,9273,729679,24-08-2025,78,Mobile
860,10136,518045,05-08-2025,80,Mobile
861,3648,723562,14-01-2020,114,TV
862,6142,50461,22-04-2018,77,Web
863,1230,479957,22-12-2021,6,Mobile
864,10608,698940,09-08-2020,69,Tablet
865,10127,126862,03-10-2025,8,Mobile
866,11956,1255028,29-11-2024,82,Web
867,2196,486753,07-02-2022,28,TV
868,1395,1396004,06-08-2021,21,TV
869,1568,666750,12-07-2020,100,Tablet
870,5309,341013,24-10-2020,29,TV
871,11281,926946,02-02-2021,52,Mobile
872,7896,44826,03-03-2023,115,Mobile
873,9681,10191,02-06-2025,161,Web
874,9899,758009,25-02-2024,12,TV
875,8840,44263,01-01-2025,47,Mobile
876,4531,800305,15-09-2018,39,Tablet
877,11592,290864,02-07-2025,74,TV
878,11661,72190,30-06-2024,59,TV
879,5162,259720,06-01-2025,64,Tablet
880,9827,235662,09-11-2021,12,Mobile
881,8531,103620,09-12-2023,125,Web
882,3781,1247019,12-09-2021,24,Mobile
883,9900,660330,13-05-2020,152,Web
884,7633,359790,20-09-2022,61,Tablet
885,7300,487291,11-11-2025,158,Web
886,9832,829402,01-04-2019,64,Mobile
887,1814,73479,13-05-2018,116,Mobile
888,2184,314127,17-03-2024,146,Web
889,660,419446,01-08-2023,126,Mobile
890,6532,45332,08-03-2021,57,TV
891,2640,59296,25-11-2022,55,Mobile
892,2192,146238,22-08-2022,123,Web
893,6877,643274,13-03-2024,142,Tablet
894,2083,442133,07-05-2019,48,Mobile
895,9925,172631,28-07-2023,46,Web
896,1191,503314,27-04-2022,38,TV
897,1927,318917,04-12-2019,69,TV
898,10448,740844,18-10-2022,41,Web
899,8060,73937,08-12-2024,75,Tablet
900,8647,64689,26-04-2022,55,Mobile
901,10417,276905,11-03-2025,60,Mobile
902,2761,342737,22-06-2024,54,Web
903,2696,940721,13-04-2025,30,Web
904,11909,814757,12-12-2020,172,Tablet
905,7749,60950,27-12-2021,126,Tablet
906,3782,37958,07-12-2021,57,Mobile
907,6682,426265,30-08-2020,129,Web
908,10166,1379877,03-09-2023,12,Web
909,10474,600583,14-06-2021,31,Mobile
910,6465,435737,01-01-2023,37,Tablet
911,7901,1354627,15-11-2023,102,Mobile
912,9302,1038627,25-06-2018,12,Web
913,2925,201088,23-05-2023,11,Tablet
914,56,289198,15-02-2023,125,Tablet
915,6358,224903,08-02-2024,73,Mobile
916,1736,53840,10-12-2019,27,Tablet
917,1427,42330,12-05-2023,27,Mobile
918,11167,627290,08-10-2025,100,Web
919,7430,467405,23-02-2018,61,Mobile
920,10624,76285,20-10-2019,21,Mobile
921,3008,958279,01-02-2019,24,Mobile
922,1450,510657,26-09-2021,31,Tablet
923,8701,377690,21-07-2018,26,Mobile
924,3996,1275731,03-02-2023,113,TV
925,2167,1049951,09-01-2023,113,TV
926,1720,280002,24-01-2024,70,Mobile
927,11989,236735,16-04-2019,86,Web
928,11457,1034947,29-05-2023,51,Tablet
929,6190,595148,17-01-2022,132,Web
930,8282,206408,01-05-2018,19,TV
931,9815,1302014,07-09-2025,59,TV
932,10030,446170,14-02-2023,31,Tablet
933,2747,881957,11-11-2025,137,Tablet
934,3722,713711,09-02-2024,123,TV
935,11080,774343,16-02-2019,162,Web
936,7198,87584,24-02-2018,129,Mobile
937,7531,821390,05-03-2021,89,Mobile
938,11569,993867,08-06-2021,62,TV
939,11370,1145291,04-05-2024,71,TV
940,6974,341077,27-04-2019,65,Mobile
941,10575,616846,14-06-2025,114,Tablet
942,7266,1152774,10-05-2023,22,Mobile
943,10228,332270,19-04-2025,36,Web
944,5613,46441,16-01-2019,69,Web
945,8673,378373,14-03-2018,50,Web
946,10766,227700,31-08-2022,32,Tablet
947,10410,399031,10-10-2025,126,TV
948,6515,85495,24-03-2023,78,TV
949,1825,89325,03-01-2024,26,Web
950,3081,598014,13-09-2023,27,Web
951,1606,301608,16-07-2020,113,Mobile
952,3033,586863,01-09-2024,24,TV
953,10573,703363,31-08-2019,51,Web
954,4578,1192077,02-12-2023,61,Tablet
955,9114,605542,12-08-2024,20,Mobile
956,6930,271969,28-01-2024,8,Web
957,7310,1059264,02-05-2020,144,Web
958,1146,338958,05-11-2018,32,Tablet
959,870,1129598,27-02-2025,38,Mobile
960,4753,338970,17-01-2024,171,TV
961,9955,900379,30-05-2020,54,Mobile
962,7444,511987,24-06-2024,147,Tablet
963,11736,148606,31-03-2020,72,Web
964,10833,214761,01-09-2019,18,Web
965,2754,942047,09-09-2023,93,Tablet
966,7874,1424649,05-11-2024,49,Web
967,1416,545742,03-04-2021,72,TV
968,5273,48393,28-06-2025,85,TV
969,8847,700548,11-01-2024,61,Web
970,8222,509598,13-10-2021,90,TV
971,8460,284305,05-10-2020,45,TV
972,693,347126,13-06-2018,136,Web
973,8728,276601,06-06-2020,31,Web
974,772,1236671,23-04-2024,39,Web
975,3626,625169,11-11-2020,86,Mobile
976,9416,420818,25-07-2019,95,Mobile
977,1341,57276,19-04-2018,135,TV
978,5061,419635,24-06-2021,124,Tablet
979,11762,333381,09-12-2018,71,Mobile
980,2811,604872,29-04-2025,14,TV
981,5462,512019,26-09-2024,19,Tablet
982,4391,467917,08-08-2022,15,Tablet
983,10473,503210,22-10-2022,55,Web
984,1137,594530,26-10-2022,32,Web
985,10733,63415,07-05-2024,33,Mobile
986,7525,218993,10-08-2021,103,Web
987,4390,345944,10-04-2020,18,TV
988,2515,1232449,30-06-2023,21,Tablet
989,8549,496339,19-01-2024,78,TV
990,11548,227262,19-04-2022,44,TV
991,7216,493529,21-06-2022,63,Tablet
992,1549,46829,27-02-2019,126,Mobile
993,2874,1428524,15-11-2021,14,Tablet
994,2242,258193,14-11-2019,123,Tablet
995,4540,372822,13-06-2022,64,TV
996,8806,697620,08-12-2018,35,Web
997,8237,76340,17-02-2019,110,TV
998,8174,1001500,23-11-2020,46,Tablet
999,710,343934,08-08-2023,82,Tablet
1000,11775,319017,20-04-2024,61,Web
1001,9868,740844,07-01-2024,25,Mobile
1002,5945,1251875,03-10-2020,51,Mobile
1003,440,52369,13-02-2020,85,Mobile
1004,1695,1180629,14-01-2024,70,Mobile
1005,10116,265314,14-05-2018,52,Web
1006,8615,80188,10-09-2021,71,Web
1007,1420,291270,26-10-2024,73,Tablet
1008,5679,65496,02-01-2021,45,TV
1009,4188,221737,08-09-2022,6,Tablet
1010,3660,95775,01-03-2022,30,Web
1011,2435,174366,20-06-2024,101,Mobile
1012,7919,42507,23-03-2024,48,TV
1013,1619,1211836,02-09-2024,22,Mobile
1014,4369,1238200,13-08-2023,13,TV
1015,6682,97051,12-11-2022,19,Web
1016,5917,525183,13-08-2021,25,Tablet
1017,7443,419590,16-05-2021,89,Tablet
1018,7625,395982,01-09-2023,71,Web
1019,1516,751820,23-06-2022,77,TV
1020,7056,405775,04-04-2024,70,Mobile
1021,1542,845844,22-01-2025,70,Mobile
1022,6093,795811,15-11-2024,106,TV
1023,11686,578844,10-12-2021,38,Web
1024,4908,622082,28-09-2022,102,Web
1025,2027,403032,14-09-2019,125,Mobile
1026,9478,817485,01-03-2024,112,TV
1027,11383,456173,19-03-2025,47,Web
1028,6384,287855,16-05-2023,87,TV
1029,2144,222724,05-05-2025,39,Web
1030,4877,704264,03-04-2020,46,Tablet
1031,7983,274167,24-03-2021,26,Web
1032,919,337170,18-06-2018,21,TV
1033,10061,666219,25-10-2023,47,Web
1034,3821,377462,04-05-2019,145,TV
1035,6059,60243,31-03-2020,40,Web
1036,6781,590854,01-11-2018,129,Mobile
1037,11259,335796,03-01-2020,16,Web
1038,885,445571,06-02-2018,38,Mobile
1039,4975,649788,22-11-2023,22,TV
1040,6023,45780,12-09-2019,115,TV
1041,767,1411778,05-10-2018,37,TV
1042,2672,739542,17-05-2024,40,TV
1043,6702,720395,09-09-2022,59,TV
1044,11252,433422,25-01-2018,45,Tablet
1045,5551,916728,24-12-2019,44,Tablet
1046,8604,845264,20-06-2022,61,Mobile
1047,8494,119283,27-07-2025,52,Tablet
1048,7263,373226,17-04-2021,127,Mobile
1049,9382,301325,13-04-2018,123,Tablet
1050,8694,1435308,02-04-2019,111,TV
1051,6667,941019,27-12-2018,69,Tablet
1052,58,536869,31-05-2023,145,Web
1053,5608,130264,28-06-2018,19,Mobile
1054,4048,40247,25-06-2024,80,Tablet
1055,10718,201085,23-08-2024,22,Tablet
1056,7082,318850,07-09-2021,22,Web
1057,1663,427033,21-06-2019,74,TV
1058,4386,352205,02-09-2021,81,Tablet
1059,5438,197624,21-02-2025,36,TV
1060,4935,105485,15-02-2020,32,Tablet
1061,6332,576920,01-12-2024,60,Mobile
1062,1817,842715,29-06-2022,40,TV
1063,10140,1308623,02-07-2020,46,Mobile
1064,4066,485189,02-08-2025,46,Mobile
1065,6325,393857,07-05-2020,103,TV
1066,6340,464026,09-04-2020,77,Tablet
1067,11123,307479,20-11-2018,96,Tablet
1068,3097,105680,29-08-2018,41,TV
1069,5574,139519,16-11-2023,23,TV
1070,11385,657011,10-11-2024,51,TV
1071,9280,989672,29-07-2018,71,Tablet
1072,8019,1403864,14-04-2024,100,Mobile
1073,7501,604360,20-03-2019,40,Web
1074,4196,1261543,31-03-2021,36,Web
1075,11757,582494,05-07-2022,57,TV
1076,1333,441717,02-03-2023,22,TV
1077,36,45075,24-08-2024,40,TV
1078,9353,1180449,04-06-2022,14,Mobile
1079,4407,401123,03-04-2023,46,Mobile
1080,6712,522417,24-07-2018,68,Mobile
1081,9326,531503,12-06-2019,96,TV
1082,2870,229304,08-11-2018,142,TV
1083,8853,1299314,10-04-2020,110,Mobile
1084,4260,425298,11-11-2018,20,Mobile
1085,2572,735726,29-12-2020,130,Web
1086,7782,711963,02-07-2025,32,Tablet
1087,9967,46838,22-10-2020,53,Mobile
1088,10684,1224666,03-03-2023,48,TV
1089,8279,76696,03-08-2024,68,Tablet
1090,56,674324,02-05-2019,17,Tablet
1091,8197,1438110,14-05-2022,35,TV
1092,11870,225145,01-11-2021,86,Tablet
1093,4488,75258,25-01-2018,26,Web
1094,1590,1086747,02-02-2020,65,Web
1095,3329,1241894,20-10-2021,110,Mobile
1096,5260,491037,30-01-2023,107,Web
1097,5426,616257,09-12-2020,68,TV
1098,4800,352205,26-11-2025,66,TV
1099,2799,450509,03-09-2021,117,Web
1100,4549,268171,14-07-2018,164,TV
1101,6833,413646,12-03-2021,71,Tablet
1102,8319,1205656,08-07-2025,26,Web
1103,2035,127913,20-11-2019,100,Web
1104,1589,200085,06-03-2023,26,Tablet
1105,3053,70954,29-12-2022,108,Tablet
1106,3276,122044,21-05-2023,22,Mobile
1107,5085,820530,16-05-2021,78,Mobile
1108,1173,287935,12-04-2020,72,Tablet
1109,5534,1092329,18-09-2025,34,Mobile
1110,10102,404604,05-06-2021,61,Web
1111,8329,938008,15-10-2025,38,Web
1112,9084,146223,11-02-2022,26,TV
1113,797,1421662,23-11-2023,70,Web
1114,1271,1002155,05-10-2021,7,TV
1115,6550,438857,18-09-2020,51,Mobile
1116,10699,230222,02-06-2024,38,TV
1117,8791,203835,29-10-2021,14,TV
1118,10020,474977,16-04-2018,72,TV
1119,3394,97430,04-04-2024,85,Mobile
1120,7434,575322,28-05-2025,39,TV
1121,4564,102000,06-05-2024,20,Mobile
1122,9085,592643,25-11-2021,157,TV
1123,322,83705,29-03-2023,8,Mobile
1124,3198,53256,08-10-2024,20,TV
1125,3414,1203484,14-02-2025,25,Mobile
1126,4369,169298,05-03-2022,31,TV
1127,9009,1303498,04-06-2018,111,Web
1128,2573,347752,27-01-2021,85,Tablet
1129,3695,533444,12-02-2025,19,TV
1130,640,800815,14-05-2018,29,Mobile
1131,3949,245913,20-03-2020,34,Tablet
1132,10488,1028703,06-12-2024,33,Mobile
1133,2773,234862,15-10-2021,128,TV
1134,1129,48138,25-03-2020,57,TV
1135,4907,1265014,26-12-2025,118,Tablet
1136,6917,125509,23-05-2018,74,Mobile
1137,3596,445126,25-12-2023,171,Tablet
1138,7078,267268,21-08-2018,30,Mobile
1139,10284,631346,03-07-2019,21,Mobile
1140,5595,829361,11-08-2023,48,Tablet
1141,1678,93856,18-11-2023,68,Web
1142,6992,1270052,02-06-2021,36,TV
1143,8464,423612,20-12-2023,34,TV
1144,3693,1231940,17-08-2020,92,TV
1145,9319,1192174,04-10-2018,143,Web
1146,5958,916192,10-02-2021,145,TV
1147,2738,331583,07-08-2022,21,Web
1148,640,1135704,24-04-2019,54,Mobile
1149,155,961613,23-07-2018,86,Mobile
1150,7364,496891,01-01-2019,15,TV
1151,480,673174,24-10-2025,35,Mobile
1152,8492,74458,04-10-2018,138,Tablet
1153,5058,790525,21-01-2023,25,TV
1154,11749,229408,25-10-2018,70,Mobile
1155,5813,400160,15-03-2023,100,Tablet
1156,1623,793387,04-09-2020,65,Mobile
1157,7449,1251621,14-03-2018,22,Web
1158,4625,255692,24-09-2025,72,Web
1159,2747,980605,05-11-2023,14,Tablet
1160,4603,1200801,10-05-2025,43,Web
1161,9518,500860,12-01-2023,100,Tablet
1162,6012,86835,18-11-2022,27,Tablet
1163,10831,183836,12-02-2024,100,Web
1164,3180,324849,03-09-2021,50,TV
1165,774,723389,19-02-2019,58,Mobile
1166,470,967582,13-02-2022,19,Tablet
1167,11630,59722,22-02-2018,160,TV
1168,3920,214256,03-05-2021,152,TV
1169,8671,461195,10-02-2018,68,Mobile
1170,1197,84341,24-10-2021,24,TV
1171,4364,785457,23-10-2023,87,Mobile
1172,10273,340275,22-10-2021,45,Tablet
1173,10827,548064,13-11-2023,11,TV
1174,1669,651135,14-05-2023,19,Web
1175,4375,280913,02-11-2023,44,TV
1176,3883,587986,14-08-2023,20,Mobile
1177,11481,73963,12-06-2021,21,Tablet
1178,1818,221902,14-12-2023,26,Tablet
1179,3624,193613,06-12-2024,128,TV
1180,11370,387822,30-08-2024,26,TV
1181,3349,1395724,03-02-2018,52,Mobile
1182,6532,371451,19-05-2022,101,TV
1183,10509,614917,05-04-2024,78,TV
1184,10049,1290409,07-08-2018,39,Web
1185,8617,298115,14-06-2020,55,Web
1186,8732,416144,02-01-2022,27,Tablet
1187,3040,1003813,20-01-2023,88,Mobile
1188,657,270766,06-04-2021,23,Web
1189,11389,335787,27-09-2019,80,Tablet
1190,6601,46953,24-03-2021,46,Tablet
1191,9783,63727,01-04-2020,20,Tablet
1192,4069,537190,05-06-2020,105,Web
1193,215,521034,23-11-2018,107,Mobile
1194,10682,253451,05-01-2019,78,Tablet
1195,5636,536506,13-05-2021,18,TV
1196,2567,658777,13-03-2020,65,Mobile
1197,5801,738215,24-02-2018,30,Web
1198,5199,1126785,02-08-2024,110,TV
1199,5154,139588,07-12-2021,58,Tablet
1200,4665,1400224,30-03-2019,116,Mobile
1201,7048,109584,13-03-2020,45,Web
1202,9708,1223178,19-04-2024,13,Tablet
1203,8179,1117698,24-09-2024,9,Web
1204,2575,212167,12-08-2021,15,TV
1205,3415,49524,01-03-2020,19,TV
1206,7302,503235,26-09-2022,47,Tablet
1207,10758,790416,20-04-2024,58,Tablet
1208,523,10317,25-11-2018,31,Mobile
1209,1629,1001028,05-02-2024,33,TV
1210,10636,357397,17-05-2024,41,TV
1211,8291,803279,24-06-2019,26,Mobile
1212,7727,1048522,28-02-2019,68,Web
1213,1182,105945,30-01-2025,29,Mobile
1214,6352,500378,05-03-2021,100,Tablet
1215,1936,519223,07-04-2019,59,Web
1216,11393,384677,01-07-2022,64,Web
1217,9057,529982,01-07-2020,74,Mobile
1218,4019,84575,22-08-2022,116,Mobile
1219,9058,814340,16-05-2025,23,TV
1220,750,433356,04-10-2020,116,TV
1221,269,1011679,30-11-2018,18,Tablet
1222,5946,1084736,05-05-2024,31,Web
1223,7819,514593,27-05-2021,46,Mobile
1224,2619,398818,18-09-2018,123,Tablet
1225,9621,1433392,26-04-2025,35,Tablet
1226,1132,478100,03-12-2025,101,TV
1227,2298,1181068,23-03-2021,23,Mobile
1228,7795,298382,02-01-2020,83,Tablet
1229,7713,157834,18-07-2018,53,Mobile
