subscription_id,user_id,plan_type,monthly_fee,start_date,end_date,status
596,596,Premium,649,2019-12-19,2023-01-19,Cancelled
597,597,Basic,199,2024-07-30,,Active
598,598,Standard,499,2025-10-07,,Active
599,599,Basic,199,2023-04-16,,Active
600,600,Standard,499,2022-03-14,,Active
601,601,Premium,649,2020-08-06,,Active
602,602,Premium,649,2022-02-25,,Active
603,603,Basic,199,2019-11-23,2022-02-23,Cancelled
604,604,Basic,199,2021-11-04,,Active
605,605,Basic,199,2020-05-31,,Active
606,606,Standard,499,2025-06-10,,Active
607,607,Premium,649,2021-12-01,,Active
608,608,Basic,199,2019-09-26,,Active
609,609,Premium,649,2025-08-03,,Active
610,610,Standard,499,2019-11-24,,Active
611,611,Premium,649,2019-04-27,,Active
612,612,Premium,649,2022-04-25,,Active
613,613,Standard,499,2018-09-04,,Active
614,614,Standard,499,2022-10-30,,Active
615,615,Premium,649,2024-12-28,2025-10-28,Cancelled
616,616,Standard,499,2023-05-18,,Active
617,617,Basic,199,2023-07-26,2025-07-26,Cancelled
618,618,Basic,199,2025-10-12,2029-12-12,Cancelled
619,619,Standard,499,2023-07-05,,Active
620,620,Premium,649,2019-01-22,2021-11-22,Cancelled
621,621,Standard,499,2021-02-08,,Active
622,622,Premium,649,2020-06-20,2023-05-20,Cancelled
623,623,Basic,199,2019-11-03,,Active
624,624,Standard,499,2019-01-19,,Active
625,625,Premium,649,2020-02-16,,Active
626,626,Basic,199,2021-07-28,,Active
627,627,Basic,199,2023-08-04,2027-11-04,Cancelled
628,628,Basic,199,2022-03-20,,Active
629,629,Premium,649,2018-10-19,2023-07-19,Cancelled
630,630,Basic,199,2018-12-31,,Active
631,631,Basic,199,2020-04-13,2024-12-13,Cancelled
632,632,Basic,199,2025-10-04,2027-11-04,Cancelled
633,633,Standard,499,2024-07-04,2028-01-04,Cancelled
634,634,Premium,649,2024-12-20,,Active
635,635,Basic,199,2022-09-17,,Active
636,636,Standard,499,2019-04-08,2023-04-08,Cancelled
637,637,Premium,649,2024-10-12,,Active
638,638,Premium,649,2021-06-20,,Active
639,639,Standard,499,2022-11-14,,Active
640,640,Premium,649,2020-11-27,2022-04-27,Cancelled
641,641,Basic,199,2021-09-06,2026-04-06,Cancelled
642,642,Premium,649,2022-09-09,2026-06-09,Cancelled
643,643,Standard,499,2020-04-03,,Active
644,644,Premium,649,2021-06-21,,Active
645,645,Premium,649,2021-05-10,,Active
646,646,Premium,649,2024-04-01,,Active
647,647,Standard,499,2018-01-15,,Active
648,648,Basic,199,2024-04-18,,Active
649,649,Premium,649,2021-01-31,,Active
650,650,Standard,499,2020-01-24,,Active
651,651,Standard,499,2020-02-05,,Active
652,652,Standard,499,2024-02-14,2027-12-14,Cancelled
653,653,Standard,499,2024-05-11,,Active
654,654,Premium,649,2022-12-10,,Active
655,655,Standard,499,2024-06-05,,Active
656,656,Standard,499,2018-03-26,,Active
657,657,Premium,649,2021-12-15,2025-11-15,Cancelled
658,658,Premium,649,2024-04-18,,Active
659,659,Standard,499,2021-11-25,,Active
660,660,Premium,649,2024-08-12,2027-08-12,Cancelled
661,661,Basic,199,2018-04-17,2023-02-17,Cancelled
662,662,Standard,499,2018-05-13,,Active
663,663,Standard,499,2020-05-15,,Active
664,664,Basic,199,2022-01-25,,Active
665,665,Basic,199,2021-05-22,2023-02-22,Cancelled
666,666,Premium,649,2020-07-10,2022-10-10,Cancelled
667,667,Standard,499,2019-03-31,,Active
668,668,Standard,499,2021-10-17,,Active
669,669,Premium,649,2024-08-04,,Active
670,670,Standard,499,2019-01-24,,Active
671,671,Premium,649,2024-08-07,2029-05-07,Cancelled
672,672,Premium,649,2020-09-23,,Active
673,673,Premium,649,2024-01-10,2025-11-10,Cancelled
674,674,Standard,499,2018-05-31,,Active
675,675,Basic,199,2019-12-19,2024-10-19,Cancelled
676,676,Basic,199,2022-11-09,,Active
677,677,Premium,649,2025-04-05,,Active
678,678,Standard,499,2019-07-12,,Active
679,679,Basic,199,2021-03-07,,Active
680,680,Basic,199,2023-10-14,,Active
681,681,Basic,199,2021-07-07,,Active
682,682,Premium,649,2024-05-12,2029-02-12,Cancelled
683,683,Standard,499,2018-11-11,,Active
684,684,Basic,199,2020-02-04,2022-09-04,Cancelled
685,685,Premium,649,2024-11-04,,Active
686,686,Standard,499,2019-09-07,2021-03-07,Cancelled
687,687,Basic,199,2018-12-14,2020-04-14,Cancelled
688,688,Basic,199,2022-12-30,,Active
689,689,Basic,199,2023-03-13,,Active
690,690,Premium,649,2024-05-31,,Active
691,691,Premium,649,2019-01-06,,Active
692,692,Premium,649,2021-08-17,,Active
693,693,Basic,199,2023-08-03,,Active
694,694,Standard,499,2021-03-18,,Active
695,695,Standard,499,2024-07-21,2027-08-21,Cancelled
696,696,Basic,199,2023-01-02,,Active
697,697,Premium,649,2022-02-08,2023-03-08,Cancelled
698,698,Basic,199,2023-09-02,,Active
699,699,Premium,649,2023-12-26,2027-11-26,Cancelled
700,700,Standard,499,2020-01-30,2024-09-30,Cancelled
701,701,Basic,199,2019-08-26,2023-09-26,Cancelled
702,702,Basic,199,2018-09-09,,Active
703,703,Premium,649,2021-05-25,,Active
704,704,Standard,499,2020-12-04,,Active
705,705,Standard,499,2024-03-24,,Active
706,706,Basic,199,2020-11-16,,Active
707,707,Basic,199,2023-11-22,,Active
708,708,Premium,649,2022-06-16,,Active
709,709,Basic,199,2021-05-27,,Active
710,710,Premium,649,2021-01-15,2022-02-15,Cancelled
711,711,Basic,199,2021-02-09,2023-11-09,Cancelled
712,712,Premium,649,2024-06-08,2026-09-08,Cancelled
713,713,Basic,199,2021-10-30,,Active
714,714,Basic,199,2019-06-22,2024-01-22,Cancelled
715,715,Standard,499,2024-05-30,,Active
716,716,Premium,649,2023-09-12,2027-04-12,Cancelled
717,717,Premium,649,2022-06-21,,Active
718,718,Basic,199,2022-12-15,,Active
719,719,Premium,649,2024-04-09,,Active
720,720,Premium,649,2021-04-19,2022-01-19,Cancelled
721,721,Basic,199,2025-07-01,,Active
722,722,Standard,499,2025-11-22,,Active
723,723,Basic,199,2019-06-09,2020-03-09,Cancelled
724,724,Premium,649,2022-12-18,,Active
725,725,Basic,199,2019-01-25,2022-06-25,Cancelled
726,726,Standard,499,2025-11-13,,Active
727,727,Basic,199,2020-07-30,,Active
728,728,Basic,199,2018-06-09,,Active
729,729,Premium,649,2021-07-27,,Active
730,730,Standard,499,2019-11-09,2021-04-09,Cancelled
731,731,Premium,649,2018-04-21,,Active
732,732,Premium,649,2021-09-27,2023-10-27,Cancelled
733,733,Basic,199,2020-09-05,,Active
734,734,Basic,199,2021-11-02,,Active
735,735,Basic,199,2020-07-26,,Active
736,736,Standard,499,2022-02-01,,Active
737,737,Basic,199,2021-01-08,,Active
738,738,Standard,499,2022-09-20,,Active
739,739,Standard,499,2021-10-04,,Active
740,740,Standard,499,2025-03-31,2029-02-28,Cancelled
741,741,Standard,499,2019-06-18,2023-07-18,Cancelled
742,742,Premium,649,2023-08-25,2026-09-25,Cancelled
743,743,Premium,649,2023-08-13,2027-03-13,Cancelled
744,744,Premium,649,2023-03-01,2028-03-01,Cancelled
745,745,Standard,499,2025-11-17,,Active
746,746,Standard,499,2018-02-18,2019-11-18,Cancelled
747,747,Basic,199,2021-02-18,,Active
748,748,Premium,649,2024-02-27,2025-05-27,Cancelled
749,749,Basic,199,2018-09-17,,Active
750,750,Standard,499,2023-04-04,,Active
751,751,Standard,499,2021-10-19,,Active
752,752,Basic,199,2020-03-23,,Active
753,753,Basic,199,2021-11-15,2024-02-15,Cancelled
754,754,Standard,499,2025-07-20,,Active
755,755,Standard,499,2025-01-03,2029-11-03,Cancelled
756,756,Standard,499,2022-03-31,,Active
757,757,Basic,199,2022-11-20,2026-01-20,Cancelled
758,758,Standard,499,2025-08-30,2027-08-30,Cancelled
759,759,Standard,499,2018-10-23,2020-10-23,Cancelled
760,760,Premium,649,2023-12-06,,Active
761,761,Standard,499,2021-12-05,2025-02-05,Cancelled
762,762,Basic,199,2020-05-04,2023-07-04,Cancelled
763,763,Basic,199,2021-08-10,2023-12-10,Cancelled
764,764,Basic,199,2021-04-10,,Active
765,765,Standard,499,2019-07-26,,Active
766,766,Standard,499,2019-12-03,2023-06-03,Cancelled
767,767,Basic,199,2023-10-08,,Active
768,768,Basic,199,2019-09-05,,Active
769,769,Standard,499,2019-12-04,,Active
770,770,Standard,499,2022-07-04,,Active
771,771,Standard,499,2021-12-18,2025-08-18,Cancelled
772,772,Standard,499,2025-03-16,,Active
773,773,Standard,499,2025-03-25,,Active
774,774,Standard,499,2022-01-11,,Active
775,775,Standard,499,2024-12-13,,Active
776,776,Basic,199,2020-03-04,,Active
777,777,Basic,199,2023-07-16,,Active
778,778,Premium,649,2022-09-15,2023-08-15,Cancelled
779,779,Premium,649,2018-06-20,,Active
780,780,Standard,499,2021-04-10,,Active
781,781,Standard,499,2022-02-26,,Active
782,782,Standard,499,2018-12-18,,Active
783,783,Premium,649,2023-01-15,,Active
784,784,Basic,199,2023-06-18,2025-08-18,Cancelled
785,785,Premium,649,2019-07-10,2021-06-10,Cancelled
786,786,Basic,199,2019-08-07,,Active
787,787,Standard,499,2022-01-22,2024-11-22,Cancelled
788,788,Standard,499,2025-02-18,,Active
789,789,Basic,199,2021-08-23,,Active
790,790,Premium,649,2022-05-17,,Active
791,791,Standard,499,2024-06-13,,Active
792,792,Basic,199,2024-01-11,2027-07-11,Cancelled
793,793,Premium,649,2019-09-09,,Active
794,794,Basic,199,2023-05-03,,Active
795,795,Basic,199,2022-12-23,,Active
796,796,Standard,499,2024-11-02,,Active
797,797,Premium,649,2022-12-28,,Active
798,798,Premium,649,2023-06-04,2024-05-04,Cancelled
799,799,Standard,499,2018-03-13,,Active
800,800,Standard,499,2019-03-11,2022-06-11,Cancelled
801,801,Standard,499,2021-03-20,2025-02-20,Cancelled
802,802,Premium,649,2020-02-16,,Active
803,803,Standard,499,2024-01-21,2026-10-21,Cancelled
804,804,Premium,649,2022-08-31,,Active
805,805,Basic,199,2025-04-25,,Active
806,806,Basic,199,2021-05-30,2023-06-30,Cancelled
807,807,Standard,499,2020-12-04,,Active
808,808,Standard,499,2023-02-13,,Active
809,809,Basic,199,2020-04-28,,Active
810,810,Premium,649,2025-12-11,,Active
811,811,Standard,499,2025-12-23,2027-11-23,Cancelled
812,812,Standard,499,2025-03-20,,Active
813,813,Basic,199,2021-12-13,,Active
814,814,Premium,649,2021-11-10,,Active
815,815,Basic,199,2022-09-08,,Active
816,816,Standard,499,2020-07-03,,Active
817,817,Standard,499,2023-06-21,,Active
818,818,Basic,199,2024-08-15,2026-11-15,Cancelled
819,819,Basic,199,2020-03-06,2024-08-06,Cancelled
820,820,Standard,499,2020-11-29,,Active
821,821,Basic,199,2020-08-30,,Active
822,822,Basic,199,2024-11-30,,Active
823,823,Basic,199,2019-05-02,,Active
824,824,Premium,649,2022-08-25,,Active
825,825,Standard,499,2019-09-21,,Active
826,826,Standard,499,2024-08-27,,Active
827,827,Basic,199,2021-02-22,,Active
828,828,Basic,199,2023-09-12,,Active
829,829,Basic,199,2018-12-24,2022-10-24,Cancelled
830,830,Standard,499,2022-12-29,2025-03-29,Cancelled
831,831,Premium,649,2022-05-29,,Active
832,832,Premium,649,2021-02-08,2024-07-08,Cancelled
833,833,Premium,649,2020-12-06,,Active
834,834,Standard,499,2019-05-21,2023-08-21,Cancelled
835,835,Basic,199,2025-02-23,,Active
836,836,Basic,199,2022-11-09,,Active
837,837,Premium,649,2020-05-18,,Active
838,838,Basic,199,2018-10-16,2022-03-16,Cancelled
839,839,Premium,649,2025-04-24,,Active
840,840,Standard,499,2020-12-16,,Active
841,841,Standard,499,2020-04-07,,Active
842,842,Premium,649,2019-10-01,2022-06-01,Cancelled
843,843,Basic,199,2020-04-18,,Active
844,844,Basic,199,2018-12-20,2020-03-20,Cancelled
845,845,Standard,499,2022-04-29,,Active
846,846,Basic,199,2019-09-07,,Active
847,847,Basic,199,2023-02-21,2026-03-21,Cancelled
848,848,Standard,499,2018-06-12,2020-09-12,Cancelled
849,849,Premium,649,2023-01-05,2026-06-05,Cancelled
850,850,Standard,499,2020-04-08,2024-10-08,Cancelled
851,851,Premium,649,2025-12-03,,Active
852,852,Premium,649,2024-01-18,,Active
853,853,Premium,649,2020-06-24,,Active
854,854,Standard,499,2025-03-08,,Active
855,855,Standard,499,2019-08-23,2020-02-23,Cancelled
856,856,Premium,649,2024-12-13,2029-09-13,Cancelled
857,857,Standard,499,2020-12-25,,Active
858,858,Basic,199,2020-09-03,,Active
859,859,Basic,199,2022-11-13,,Active
860,860,Premium,649,2021-08-16,,Active
861,861,Premium,649,2022-03-19,2024-05-19,Cancelled
862,862,Premium,649,2023-11-30,,Active
863,863,Basic,199,2023-04-24,,Active
864,864,Premium,649,2025-05-02,,Active
865,865,Basic,199,2020-03-27,,Active
866,866,Premium,649,2018-06-10,,Active
867,867,Standard,499,2021-04-24,,Active
868,868,Premium,649,2025-09-08,,Active
869,869,Standard,499,2021-05-11,,Active
870,870,Standard,499,2018-10-25,2020-12-25,Cancelled
871,871,Standard,499,2023-09-26,2024-03-26,Cancelled
872,872,Basic,199,2021-03-29,,Active
873,873,Premium,649,2019-11-02,2021-07-02,Cancelled
874,874,Premium,649,2019-07-03,,Active
875,875,Premium,649,2018-01-29,,Active
876,876,Basic,199,2021-03-05,2023-02-05,Cancelled
877,877,Premium,649,2023-04-09,,Active
878,878,Premium,649,2021-03-21,2026-02-21,Cancelled
879,879,Standard,499,2018-09-09,2021-02-09,Cancelled
880,880,Premium,649,2021-07-14,,Active
881,881,Premium,649,2023-03-01,,Active
882,882,Standard,499,2018-10-13,,Active
883,883,Premium,649,2018-10-15,2023-02-15,Cancelled
884,884,Premium,649,2019-09-19,,Active
885,885,Standard,499,2019-08-07,2021-05-07,Cancelled
886,886,Basic,199,2022-05-04,,Active
887,887,Basic,199,2024-02-12,,Active
888,888,Premium,649,2023-04-27,2026-11-27,Cancelled
889,889,Standard,499,2021-10-06,,Active
890,890,Basic,199,2024-01-01,,Active
891,891,Basic,199,2018-04-11,2019-08-11,Cancelled
892,892,Standard,499,2021-04-25,,Active
893,893,Premium,649,2025-02-15,,Active
894,894,Basic,199,2024-07-06,2027-09-06,Cancelled
895,895,Premium,649,2019-12-30,2024-05-30,Cancelled
896,896,Standard,499,2021-01-24,,Active
897,897,Basic,199,2020-05-27,,Active
898,898,Basic,199,2019-10-06,2022-11-06,Cancelled
899,899,Premium,649,2023-07-02,,Active
900,900,Basic,199,2025-08-12,,Active
901,901,Premium,649,2018-01-29,2022-03-29,Cancelled
902,902,Basic,199,2025-11-20,2029-08-20,Cancelled
903,903,Standard,499,2021-09-12,,Active
904,904,Standard,499,2019-05-07,,Active
905,905,Standard,499,2025-01-14,,Active
906,906,Standard,499,2025-01-15,,Active
907,907,Premium,649,2021-10-01,,Active
908,908,Premium,649,2022-03-10,2026-01-10,Cancelled
909,909,Premium,649,2020-06-30,,Active
910,910,Standard,499,2019-01-01,2019-12-01,Cancelled
911,911,Standard,499,2022-08-23,,Active
912,912,Standard,499,2020-09-16,2022-06-16,Cancelled
913,913,Standard,499,2025-06-20,,Active
914,914,Premium,649,2019-12-14,2023-10-14,Cancelled
915,915,Basic,199,2024-04-25,,Active
916,916,Basic,199,2018-10-28,2021-09-28,Cancelled
917,917,Premium,649,2019-03-08,,Active
918,918,Standard,499,2021-10-10,2024-12-10,Cancelled
919,919,Premium,649,2024-08-31,,Active
920,920,Premium,649,2023-02-12,2027-05-12,Cancelled
921,921,Premium,649,2025-06-27,,Active
922,922,Basic,199,2018-12-15,2023-07-15,Cancelled
923,923,Standard,499,2023-02-20,,Active
924,924,Basic,199,2019-08-03,2020-11-03,Cancelled
925,925,Standard,499,2019-10-23,,Active
926,926,Standard,499,2018-01-21,2019-08-21,Cancelled
927,927,Basic,199,2018-01-08,,Active
928,928,Standard,499,2025-12-12,,Active
929,929,Premium,649,2019-02-27,,Active
930,930,Standard,499,2024-05-16,,Active
931,931,Basic,199,2019-08-22,,Active
932,932,Basic,199,2019-05-21,,Active
933,933,Standard,499,2021-12-28,,Active
934,934,Premium,649,2024-08-18,,Active
935,935,Premium,649,2024-03-30,,Active
936,936,Premium,649,2020-02-05,2024-11-05,Cancelled
937,937,Premium,649,2022-08-31,2026-04-30,Cancelled
938,938,Premium,649,2024-06-11,2029-06-11,Cancelled
939,939,Standard,499,2020-02-05,,Active
940,940,Basic,199,2025-01-05,,Active
941,941,Basic,199,2024-12-28,,Active
942,942,Basic,199,2019-11-17,,Active
943,943,Standard,499,2023-10-25,,Active
944,944,Standard,499,2025-07-10,,Active
945,945,Premium,649,2025-11-16,,Active
946,946,Premium,649,2024-09-13,,Active
947,947,Basic,199,2022-10-25,,Active
948,948,Standard,499,2025-01-30,,Active
949,949,Premium,649,2020-09-09,,Active
950,950,Premium,649,2023-09-12,,Active
951,951,Premium,649,2025-06-01,,Active
952,952,Premium,649,2025-11-12,2027-12-12,Cancelled
953,953,Premium,649,2023-04-14,,Active
954,954,Standard,499,2019-02-27,,Active
955,955,Basic,199,2018-05-29,2019-07-29,Cancelled
956,956,Standard,499,2018-03-09,2021-08-09,Cancelled
957,957,Basic,199,2024-01-11,2026-10-11,Cancelled
958,958,Basic,199,2021-03-12,,Active
959,959,Basic,199,2021-10-09,2026-05-09,Cancelled
960,960,Premium,649,2019-02-22,,Active
961,961,Premium,649,2024-03-28,,Active
962,962,Basic,199,2018-05-20,,Active
963,963,Standard,499,2020-08-10,,Active
964,964,Premium,649,2021-12-27,2025-12-27,Cancelled
965,965,Standard,499,2018-01-31,2019-07-31,Cancelled
966,966,Standard,499,2018-07-24,,Active
967,967,Premium,649,2024-12-07,,Active
968,968,Premium,649,2022-09-20,,Active
969,969,Standard,499,2022-01-25,,Active
970,970,Premium,649,2021-01-23,,Active
971,971,Basic,199,2024-01-01,,Active
972,972,Premium,649,2021-02-15,,Active
973,973,Standard,499,2020-02-08,,Active
974,974,Basic,199,2020-10-14,2022-01-14,Cancelled
975,975,Basic,199,2018-10-11,,Active
976,976,Basic,199,2023-02-01,,Active
977,977,Basic,199,2019-12-25,,Active
978,978,Standard,499,2020-05-31,2022-05-31,Cancelled
979,979,Basic,199,2019-12-02,,Active
980,980,Standard,499,2020-03-25,,Active
981,981,Basic,199,2019-05-09,,Active
982,982,Standard,499,2019-09-04,2021-11-04,Cancelled
983,983,Standard,499,2025-12-17,,Active
984,984,Premium,649,2025-02-28,,Active
985,985,Basic,199,2020-05-09,2022-04-09,Cancelled
986,986,Basic,199,2024-02-27,,Active
987,987,Premium,649,2022-02-16,,Active
988,988,Standard,499,2019-06-08,,Active
989,989,Standard,499,2018-12-22,,Active
990,990,Standard,499,2019-03-07,,Active
991,991,Premium,649,2019-09-13,,Active
992,992,Premium,649,2022-04-16,,Active
993,993,Basic,199,2020-06-02,,Active
994,994,Standard,499,2018-07-05,,Active
995,995,Premium,649,2023-02-02,2025-12-02,Cancelled
996,996,Standard,499,2021-02-19,,Active
997,997,Premium,649,2019-08-11,,Active
998,998,Basic,199,2021-12-12,2025-06-12,Cancelled
999,999,Basic,199,2025-06-26,,Active
1000,1000,Basic,199,2021-03-21,,Active
1001,1001,Basic,199,2021-02-25,,Active
1002,1002,Premium,649,2018-04-06,,Active
1003,1003,Standard,499,2025-04-13,2030-01-13,Cancelled
1004,1004,Premium,649,2020-08-07,2025-08-07,Cancelled
1005,1005,Basic,199,2024-08-25,,Active
1006,1006,Premium,649,2020-03-27,,Active
1007,1007,Basic,199,2022-09-20,2025-02-20,Cancelled
1008,1008,Premium,649,2025-09-10,2027-04-10,Cancelled
1009,1009,Premium,649,2024-05-04,,Active
1010,1010,Standard,499,2021-03-02,,Active
1011,1011,Standard,499,2022-05-01,,Active
1012,1012,Standard,499,2022-08-04,,Active
1013,1013,Premium,649,2022-12-15,,Active
1014,1014,Premium,649,2021-01-11,,Active
1015,1015,Basic,199,2025-12-24,,Active
1016,1016,Premium,649,2022-04-11,,Active
1017,1017,Basic,199,2023-10-30,,Active
1018,1018,Premium,649,2022-07-18,,Active
1019,1019,Premium,649,2024-05-24,,Active
1020,1020,Standard,499,2025-07-11,2028-10-11,Cancelled
1021,1021,Basic,199,2020-09-26,,Active
1022,1022,Premium,649,2020-12-17,,Active
1023,1023,Premium,649,2025-03-01,,Active
1024,1024,Standard,499,2023-11-10,2025-04-10,Cancelled
1025,1025,Basic,199,2019-05-15,,Active
1026,1026,Basic,199,2019-05-23,2021-07-23,Cancelled
1027,1027,Basic,199,2020-09-22,,Active
1028,1028,Standard,499,2025-11-01,,Active
1029,1029,Premium,649,2023-09-20,2028-02-20,Cancelled
1030,1030,Standard,499,2022-12-25,2027-04-25,Cancelled
1031,1031,Premium,649,2018-02-04,,Active
1032,1032,Premium,649,2022-12-04,,Active
1033,1033,Basic,199,2019-06-23,2021-06-23,Cancelled
1034,1034,Standard,499,2019-01-12,,Active
1035,1035,Premium,649,2021-06-30,2024-10-30,Cancelled
1036,1036,Basic,199,2020-05-04,,Active
1037,1037,Standard,499,2023-08-06,2025-01-06,Cancelled
1038,1038,Standard,499,2025-03-14,,Active
1039,1039,Basic,199,2020-06-21,,Active
